name,review,contrib,humanized_timestamp,minires_images,stars.label,stars.value
Haeril Hamzah Haeril,good......also comfortable,Local Guide · 17 reviews,2 years ago,[no_minires_images],5 stars,5
Robert Lim,Suitable for refreshing with family,8 reviews,7 years ago,[no_minires_images],4 stars,4
Arif Mukmin Hidayatullah,Nice place.. Recommended..,Local Guide · 15 reviews,7 years ago,[no_minires_images],4 stars,4
Sury anto,The condition of the entertainment area is attractive,Local Guide · 13 reviews · 12 photos,5 years ago,[no_minires_images],5 stars,5
siti nisrokah,unique...with its natural beauty,4 reviews · 2 photos,4 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90Do7iRxiSz1fNAcp48rLwzFvCbplly_70WJrYxZQelSyC9QONodeMLGQ7e4p5Ar-hfZ9XeJIlsI6noQ8DJcY1V0vrTJp3V1q6_Xikauc5d44RGV36bJuCVfTzYj3qIXpKCEh78=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DlplvZwCcHBiHty5_MecyvxSu5bygF52bjvhHDYfztMmg-gcgUUxK1elk4jjceNuFiXRrUB9NfGpC3CMi_WFgiLiVD2ifXMIuRLAV86O9NF-Y42MNVcn4fwtd-HNv0qQt1oH0-UA=w300-h450-p']",4 stars,4
Zakir Tj,The bridge is okay for taking photos there,Local Guide · 304 reviews · 23 photos,a year ago,[no_minires_images],4 stars,4
Damascus,More relaxing and beautiful of course...,Local Guide · 348 reviews · 895 photos,8 years ago,[no_minires_images],5 stars,5
Frenky Obok,"wow really wow..
good really very good",3 reviews · 2 photos,4 years ago,[no_minires_images],5 stars,5
Penjelajah Maps,Cool,"Local Guide · 280 reviews · 4,242 photos",6 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90DHsg14Vd8zYh2oA8fM5qbEz-L7L33MzMf50D57G26kjpEExjLKO1Yoz8tc8tVXsMlwfg7meEKkXARtsw97jNaR0Et0WiXUA-oaveUkrZ7FY8Y82Cn5J9PLenQTF2m5M5RJlgLc=w600-h450-p'],5 stars,5
Sukadi Sukadi,Very comfortable for vacation,Local Guide · 24 reviews · 36 photos,4 years ago,[no_minires_images],4 stars,4
Sauriyah Astuti,It's really hot during the day,Local Guide · 39 reviews · 107 photos,5 years ago,[no_minires_images],5 stars,5
Abdul Halim,One of the tourist icons of the city of kings,Local Guide · 81 reviews · 55 photos,6 years ago,[no_minires_images],5 stars,5
Bang mail markas DSL,Cool tourist spot,Local Guide · 32 reviews · 26 photos,5 years ago,[no_minires_images],4 stars,4
Weni Febrina Dewi,I have a good bridge,Local Guide · 20 reviews · 7 photos,7 years ago,[no_minires_images],5 stars,5
diah Anggraeni,There is a unique sensation when on the bridge,Local Guide · 56 reviews · 13 photos,5 years ago,[no_minires_images],5 stars,5
agus hananto,[no_review],Local Guide · 1 review · 83 photos,6 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90A0tei-mKFt10gx7PFSnLOgYpBI8HIo0YoqcT-V8u7BQd-QZ84emoh9pAss-w79ju4SS-mlaLmCO5SWn5Qci4BkLSim79iNGvRmySqttxMjsocilHOYYdwf27OMkE6-Ljq5K_zvQA=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Apb2hAeWSWOzgqHo6dShYHGJYjoRbLX0ZU9Nnc6Mq_XDTq-xCzb83YlsmV8fhG-1MaAxERa3PhU_XmskewnvNdage-n7_QEAmCv7qobHRenb856dUM2Gno_hCHJsU8conA7j9s=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DcYBfGNO8VO2X5xzO0zYV81lXV_ZPHvYp0JIBxE9cBVu_voRuJeCMhLiyWmC861D0WyarUlE-zQc4Y9P_UoMTh9TrCuFXo_vlO3KXmcSWR9KEhehS23jSve3gO0IgtOHaLOigO=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Bl5PmaBaMwS3VQPRFS6KijsmSg871fmkGdizbRo_mJq0hPU2hUWG3XyNKgH-ujl-vJHGC1ypssMBC8Fee4lboGtlF204Ia9trdTp7mofCDzJzO0e55vhQcxxZF7JmixVAafWA=w300-h225-p']",5 stars,5
Hans,The length of the bridge is so tiring from walking,Local Guide · 127 reviews · 644 photos,5 years ago,[no_minires_images],5 stars,5
Hamidi_ 30,Good for a photo spot,Local Guide · 57 reviews · 75 photos,5 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90BCROSW89RYyCLHbCruhEKpoi7KEPinRWMdbEUwXfl-5k159tMsk-BHedVl3Qhuhbq6dlX9vNlhDUrEaTdg2Quqp7bKvLKm7X-ay1h4rcrdo8FABXvI3h4m3cON61SIDCMcwCvT_g=w600-h450-p'],4 stars,4
Mbah To,Sit on the floor,1 review · 20 photos,5 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90BLdzJUq8Ye3tKnZrQwA95i7wxhkV0B3Qe4TBVCvxShG0u-mSD3o32MawjvspTETuM1eISPZ18_ngQ_nBEq-hX6PLKbv6KdWDCqRlbkyDwibK8GGPLPQYoCZoh9Dp5-y3W1nDg=w600-h450-p'],4 stars,4
Fidelis Johan,A pleasant atmosphere,Local Guide · 43 reviews · 16 photos,2 years ago,[no_minires_images],4 stars,4
"Aidil Fatham.DB,S.Sos",The newest tourist destination in Kutai Kartanegara,Local Guide · 7 reviews · 66 photos,8 years ago,[no_minires_images],4 stars,4
Deny Aryawan,Unfortunately it is not managed well.,Local Guide · 68 reviews · 14 photos,7 years ago,[no_minires_images],5 stars,5
baradilla tamadara,There's still a lot that needs to be improved,5 reviews,5 years ago,[no_minires_images],3 stars,3
Stevan's Cristianto,As long as we continue like this.... :),"Local Guide · 289 reviews · 1,806 photos",Edited 6 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DoTBJ1GQQlTAndFjLP44MAroyexu2-YZRHrYncow26yh-8Q26kpDhVdoDbqiGWwl0WoyoCpGgCJpYhJH6kOZVcT8MLsI9ojvzqhNM67F_fdLY-mh7jLpmEeGnuRVhV7dFzfu4_=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DmEpxuZalJfS6P9VDr1_BZzAopgPmRSDJpAvDVb1IQU7vhRbRcQoZ-hN21-LiCGMjV-9VVMmNTqO9N_uM_S_9Iwjl3su8mBJL5GgWn10PNh68WK3L2eWEGxyuXhGPJjFluTe2H=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AivsJcu92-BkBA8Wz_GAdi9ETmGmaUOUbrUzR-H3CQ9xgavwG11jwl7ISZOa-FwEv6JtNdc6pVjduJ5OgWH6pJe20Z1R0uNr86VxLmLJtAJxoYNzTZj7Vwg5HH21SuSzL_Me8SYA=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DcnUZW-xgjWK6XtPH_FS9Hpcl0XKjfQkodXqB-g0RL-w_i_j8dBqzrBmjTUVs-4Y-klu7zPwbXse5IFuetY0FIA10crPT_CZ9YTWzGAJmY642hVnIw8FOWbL0Gqok_9fRjjkMv=w300-h225-p']",5 stars,5
Riharnas,The bridge needs to be maintained again,Local Guide · 60 reviews · 63 photos,6 years ago,[no_minires_images],4 stars,4
Suka_bobo (Fahrizal),Great... Good for treveling,Local Guide · 166 reviews · 444 photos,5 years ago,[no_minires_images],5 stars,5
sapri abid,A green travel solution in Tenggarong,Local Guide · 81 reviews · 54 photos,6 years ago,[no_minires_images],5 stars,5
Nay Nay,Is the island open yet?,1 review,4 years ago,[no_minires_images],5 stars,5
Imel Manurung,[no_review],Local Guide · 17 reviews · 402 photos,6 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CCER8k-wPIxUX9FjlQrnQIe4E6MRO8JcZdzJma37fGyp79S5TacDJLMQgTVUsaKdEv0ZgA2kSCdUjTulV8SF1SLRebUgLXUgRDKbcgNsFF9NsOGlyGACFR_phihJ3NkdFw-KiP=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B4-sZWCuT5Jk0oqvDqHNjQS8dmKPlI6wAgtqABFYd4WxbEGdMr2-oUuh8Oab-3ouXDvkBgJ15yu7ZPzl6M6aXLfSWJHSsBpSNicf0aUxJWSI1UfwqWFMEgksLJgJRy-fK9J59D=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CGThNK45bkT-le0VvJCLClJOyEeN3IEWYqb6XnIIKjRxW1bdk5n69CTHoVVD2RVMpwu6jJwJcWCnCLasgdAHEspXP3-Bsg448FempqI3NgVYnN0A5Ou82E7ZJ7PvLujjN5Z0eq=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CCx2trGthcCvqPAlViRoJ0ZGEJhOCiVue2zTDKgWWOTS4tixiWiyI2cQwTM8Ap0yP4nNjN5k1ZmM89AlwEP_9m2kaSj0TlvLwMS8hZG3yRWfyYOF37yteO5y3S6F-6T3PpEC07wg=w300-h225-p']",5 stars,5
siti dartinah,Tour the beautiful Kumala Island,2 reviews · 81 photos,5 years ago,[no_minires_images],2 stars,2
Budhy Gusali,Bridge that connects to Kumala Island,3 reviews,7 years ago,[no_minires_images],5 stars,5
Ahmad Azhar,It's fun with your girlfriend,Local Guide · 106 reviews · 74 photos,7 years ago,[no_minires_images],5 stars,5
Ami Supadmi,Not bad for walking exercise,Local Guide · 9 reviews · 29 photos,7 years ago,[no_minires_images],3 stars,3
Amang_Asum Basisingut,"Anyway, that's great",Local Guide · 61 reviews · 12 photos,4 years ago,[no_minires_images],5 stars,5
imam noor sigit,Clean.. No traffic jams..,Local Guide · 419 reviews · 424 photos,4 years ago,[no_minires_images],5 stars,5
Muhammad Rafii,Ample parking space,5 reviews,6 years ago,[no_minires_images],5 stars,5
Wati Balikpapan,Keep it clean,2 reviews,2 years ago,[no_minires_images],4 stars,4
Suyetno Yakub,Good for jogging,1 review,6 years ago,[no_minires_images],3 stars,3
anen engki,Great location for the weekend,Local Guide · 15 reviews · 16 photos,Edited 6 years ago,[no_minires_images],5 stars,5
ali yahya,Poorly maintained,7 reviews · 7 photos,2 years ago,[no_minires_images],4 stars,4
Lury Adrianto Wahyudy,A comfortable and calm tourist island,Local Guide · 185 reviews · 72 photos,7 years ago,[no_minires_images],4 stars,4
dedy ismanto,A tourist spot full of memories,Local Guide · 22 reviews · 1 photo,6 years ago,[no_minires_images],5 stars,5
Agus SN,[no_review],Local Guide · 21 reviews · 610 photos,2 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DkknnDv8jQfxNmmNbO3LAJkZPW0JcM_qQyF3H6oyrtVjQDimJqlosvvpYeeer01ggsm_kIeYRPR3liMWZXF9S0vq3qkLrcVzInLQN7emiut6ieEcI-lVJ1-rjHttTQxfNEEzM1=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DeK9Js47u6p56TmjFTonBprCaAZtyveKPp-KGhTssyvno_DmzinWhBVM_4cKlSTSZox1pW3b18izFZnc1VlT8IjBG1tY592S9L-RuunyMNua0Y-E-0J9CAK_ip5mxHcO_by9sEVQ=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90A979R2VHgSLC2cgfq5rj16lB5sUT-PxF5B0KrGwCK8GCWpmrdZ5YDi-HGoPse2US3iv2eRhWUhay7-AqvTWBGl8ju-CJoSlq_vIoBoQp7LGF2770Z3_kThjtL0PMRvXv0SGZ7g=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90ApKqsvOiqHGEd_b-eMaez75C3f2HopuLMYNKyiJRnH4WvaIc9lQCbI7vzMtQu_4gEQfguJ4D46KmuWWMSJI40K3Ew5n_VfHbnGSlP3jKoz6jVIhVp7-ACLEPvtQrV_bK_6XzqRxw=w300-h225-p']",5 stars,5
yunaffianty sherlly,Crossing bridge to Kumala Island,Local Guide · 8 reviews · 9 photos,7 years ago,[no_minires_images],5 stars,5
Dedi Haryanto,Excellent,Local Guide · 11 reviews · 5 photos,6 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90B1t2tu1kqdfLIhd3iQVliLefsdWBZcC4u0dx0pmcLOgOmCIgsMzmPx9c_2b4EDzymgqShxrngyeQEtQS2ZtLhtTfCYo7qMRmnq3Vs68H3wdErPGMx_EYpbgMc_JPtBeZHIbocb=w600-h450-p'],5 stars,5
Hendra Wahyudi,At least I know about the reporepo,19 reviews · 13 photos,5 years ago,[no_minires_images],3 stars,3
Syelalalala 8,It's a fun place to go for a walk,Local Guide · 117 reviews · 222 photos,7 years ago,[no_minires_images],5 stars,5
Rusfansyah Mustafa Dadum,Unfortunately you have to pay to enter,"Local Guide · 213 reviews · 1,131 photos",8 years ago,[no_minires_images],3 stars,3
Siti Zubaedah,The bridge that connects to Kumala Island,14 reviews · 8 photos,7 years ago,[no_minires_images],4 stars,4
si pitung,Not bad for us who live in Kutai,6 reviews · 8 photos,7 years ago,[no_minires_images],3 stars,3
Jhea Sunrise,Maybe it's better to start now,Local Guide · 7 reviews · 41 photos,8 years ago,[no_minires_images],3 stars,3
Laundry Kotaraja,The bridge is nice,Local Guide · 79 reviews · 436 photos,8 years ago,[no_minires_images],5 stars,5
Marsellinus Awaldino27,Very good,Local Guide · 5 reviews · 8 photos,a year ago,[no_minires_images],5 stars,5
Adhe Ferdinatta,Good for selfie hehehe,5 reviews · 3 photos,8 years ago,[no_minires_images],4 stars,4
Toni Pamungkas,Not bad for exercise,Local Guide · 30 reviews · 2 photos,6 years ago,[no_minires_images],5 stars,5
Andika Setiabudi,The bridge is nice,3 reviews,5 years ago,[no_minires_images],5 stars,5
Hasyim Badru,Highly recommended,4 reviews · 3 photos,2 years ago,[no_minires_images],5 stars,5
Ardhi yatma,Bus for holidays to Kumala Island,Local Guide · 64 reviews · 3 photos,7 years ago,[no_minires_images],5 stars,5
Daeng Herman Pick,Tourist Destinations in Kukar,Local Guide · 22 reviews · 3 photos,7 years ago,[no_minires_images],5 stars,5
Fahmi Yadiza,[no_review],Local Guide · 91 reviews · 197 photos,Edited 6 years ago,[no_minires_images],3 stars,3
Chairun Nisa,Don't forget to bring a padlock 😂 …,Local Guide · 46 reviews · 50 photos,Edited 7 years ago,[no_minires_images],5 stars,5
poetra ramadhan,Tourist bridge to Kumala Island,Local Guide · 28 reviews,7 years ago,[no_minires_images],5 stars,5
bachtiar paccinnai,Make your own memories on the Reporepo bridge,6 reviews · 6 photos,Edited 4 years ago,[no_minires_images],5 stars,5
Ananto Harimawan,The view is quite nice,Local Guide · 166 reviews · 75 photos,7 years ago,[no_minires_images],5 stars,5
Hamsi Jawadi,Very comfortable bridge,Local Guide · 92 reviews · 26 photos,6 years ago,[no_minires_images],5 stars,5
Miners,One of the tourist attractions in Kutai Kartanegara,Local Guide · 13 reviews,6 years ago,[no_minires_images],5 stars,5
ririn revita ilouh,Kumala Island is very enjoyable,Local Guide · 64 reviews · 387 photos,6 years ago,[no_minires_images],5 stars,5
Tino Yoga,Nice view,Local Guide · 30 reviews · 19 photos,5 years ago,[no_minires_images],5 stars,5
Graha Isapilarpt,Beautiful Bridge,Local Guide · 47 reviews · 194 photos,5 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90AhL8AnKg0VoDCS4bbZlVPBg8mQr8KrAVGT-Ri_1xqwqQ_WQUiW791sO8uRls6yp99ldj1YpueJZqZIHJzX97ZnDs2pZl9DT1Sd_DFZC_wbJ3FyFQiP3Itd_ILALdT7DvFlJPdRBA=w600-h450-p'],5 stars,5
Kurniawan Pamungkas,Nice view,Local Guide · 231 reviews · 20 photos,6 years ago,[no_minires_images],3 stars,3
Efrida Triyatni,Likes to drive,Local Guide · 10 reviews,a year ago,[no_minires_images],5 stars,5
Afif Qur Rahman,Recommended for entertainment,Local Guide · 14 reviews,5 years ago,[no_minires_images],5 stars,5
Muhammad fahran Nashiri,Great place to take photos,Local Guide · 39 reviews · 7 photos,6 years ago,[no_minires_images],5 stars,5
RIZU 56,It's pretty good going,Local Guide · 30 reviews · 18 photos,6 years ago,[no_minires_images],5 stars,5
Rahim Hidayat,Comfortable place x,9 reviews · 12 photos,4 years ago,[no_minires_images],2 stars,2
dian nandang herdiansyah,The view of the Mahakam river is good,Local Guide · 320 reviews · 610 photos,5 years ago,[no_minires_images],3 stars,3
F Rozie F,"The place is nice, quite busy on holidays. Sometimes there are art performances here",Local Guide · 63 reviews · 73 photos,2 years ago,[no_minires_images],5 stars,5
Mayong Mayangsari,"Kumala island is one of the famous tourism in Tenggarong. You can go around the island by renting a bicycle or take the mini train which free of charge.
You can find a Kalimantan traditional house and the crafts. Everything is ethnic and beautiful.",Local Guide · 94 reviews · 289 photos,Edited 2 years ago,[no_minires_images],5 stars,5
AGHA,So many spectacular views. Love the Kutai Kartanegara Bridge view so much. Too bad too many abandoned buildings.,Local Guide · 344 reviews · 814 photos,Edited 4 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90Bz_9ii0aKWtwzZhZC8WfU-eopcljBRcmPyZF8fGhAVk8okGy-YGwiGh05IfChF9s4a9jButidjlfqGz0Jj5Ksu2oYLYHmhI2VPvkkz3qPHNzG7Y8gnMw4AV7O1r9lHa_U0yEM=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CiFjCkh7DbJEu-6mmmSuhFPz-K6j5hYyBAmwZie2sDbIX3ayt6-gRB9_bedI80a_RttHteKF4HM3OTg20kwsu8e6Pm-sq7wzjZspUx_O6rs29lZce3LDpiyvyvHH1HzKQpdLg16g=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DQsgm7gT4j8dnIUcxO_vGp7oikiZWnHbFBjnDz11z2EEw1TtdnMxZL7rHH9GNI1J_O2sI7Nt25cxQIHXGk7EVDjOxfKX2tpcWRj3viPHxBmSMj7Gh5HZF1QyX0w5gpQz--C-bX=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Bk-1AkHqfNbolIDNXvXv8aUmCwpaKacen3cPQjwPtp9wSj3T38C6GzEx3knOb2uMX1bKsdVUeTTo6q3lJvL4asxFm8ZnTbky9VQFFD5OiLIKlc2t1Tgn7stgWw7vSwrgaviq3L5g=w300-h225-p']",4 stars,4
Darmawan Batara,Good and Recomended,"Local Guide · 759 reviews · 2,117 photos",7 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90AXy1G4xVRCcXL2I0Y_t3NXiKuONcaoEqo6_kcm7r33_FszWQy3hHfXIYXau-2nsr6IfR5-HjpanwDBgzXwsP9zSeMpwWUlBl951ACw1IXdmmRV1NSd3mDa5bu3Iqjyi5MJnXxt=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B5MrYmKRzsSTMpR2kpy8zlLfH2cGb32bYAtiTDJN-KiZgdebCnfMacFPV8YaMp6z9JtyxnVzWp-wj2yELFTYcrv-n3JKdk4ZfJqutcY4f0F__imDdMqovTzxgOfGsOMi-AcUS5=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AZlvZFk2jeRP6PsmyydfPjeJ7RoHiE3kiJxB_J8sfeq7x-0rlge9wEGMX4M5GhlA0bF9FT4PLg7sCNOkHx1AotjwGbS_EzMyRVC4KZOgyhXJObQRIwnD10Pze4hnLmWCIVuaq2zw=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DD-xT3BfIJJ7uoWEjrLVF7S7TuDyk4JRJY9vqrV5WIQqAD6gE42CDZFKKaJiICJFkv8qJcdkTWqn3XoiVNAgcgKKQPCOGb6ml8TQISWSGXoQ3Bph8n5--xCh7HqoB4kdkovDg9=w300-h225-p']",5 stars,5
anglin maharani,Nice place but need some restoration.,Local Guide · 179 reviews · 225 photos,4 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90DSLDWKNi0UAcg5Rabb8wuf7o73VpYKQu90ywn4KpKljJHXPV4Bz0r_UGMXzyzfSbvv5nWfDRULn3R0-fCu5sFO628TWKbH4JGQcMLUNt60KyNi-22DzCI-VGrjK9lOArZRAH34=w600-h450-p'],4 stars,4
EKA NOOR,I love this place ❤,Local Guide · 5 reviews · 49 photos,7 years ago,[no_minires_images],5 stars,5
Fatimah Rosyidah,"With a ticket costing 10k, the place is suitable for relaxing and cycling because it is wide, there are very few spots that can be visited and it is poorly maintained. There are bicycle and motorbike rentals and transportation for groups. For culinary delights there is a food court with local cuisine, buy chicken soup but it's too salty.","Local Guide · 212 reviews · 1,540 photos",a year ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DcpyNmEiFvxqbdsioOHAiDjQnw69Gvsy2-kgYoFa1ZyOUa0M2D28acYCNr6LOWEyIiTJwQ7JfLYZgm2tlPz3hLp-zlkouq2UVlA0qqFd_izQ0g77Xfte1lKNhtS5irau19VJZbrA=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90C3FH3px2Ir_iowciTS2i1A2XAzUrMzSghKM_jkP_Q2EmXIIycNlm3HPyf2DLuiGFHSLiQnWsGillL35dnpdldib4_UaTyuHvhl1oqKNRQ0isDguQnxqaHDIH2ltIVLcVYBQP1U=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CH1H6SmutYnZCtMiY0aVLihdOTJTwh6ylk9h8uHDezruyySfFyOVLVmdRmps-4CyaXYAjH-740HPkJZpiv0EyBogeLY_QrwUV4RlZkeu4RvjjxluK12CRUllAwJsZ86mpqIV5v=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AuHrVLb0hDhmgUZDgNO0gkQ6KzxjKAbaTKRf-v20OeeK975OWlItGoFg1Lc-jCDFgIabQIM7dVr_A5yk0YTgJ8mnwk1WHYWntS9Uq41_pVGijdh57ZAmnoXvz8SqicTE_54Oee=w300-h225-p']",3 stars,3
Aulia Rahman Maulana,"There is no need to hope for tourist attractions that are not maintained. Entrance ticket 10k, there is electric bicycle rental 50k/hour, train car 20k. The culinary there is not delicious, it's expensive. The soto soup is really salty, the vermicelli is still hard, the price of soto is 15k, water is 5k, orange ice is 8k, total is 28k, right? So the seller calculated a total of 37k, if I don't detail each one, pay the 37k. Hadeuh, learn to count first, culinary team there","227 reviews · 3,017 photos",a year ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90DUQshYiLxzoL2r1oUJA9-frbsUptIt2ur60qDkeAp1g9hIX83jcja9oaU5vU3fcweafC-1GzvNC-t77Et6YSSgnrqUF3A2_1mEHWTyKjAxOJZ5g20d2qEmSKKn1uHc8YUcAASUyw=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Ce8cPW2nFovRJ1Vp0Xn71A-YIlnLN192HRJ2xTQaICXrn36J3pbsD7zDqk3UW5_RW8YKoOzrarZHif7MatyAYUaOWWCNR6lKCyc6kDSjuhgTRxw-HhkNY7T3nmhBf7uRnHfmkp=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AyglIlQNEXZDtzyi4P5IECO6xCgXX76dDU_K2QvT2YGK6r0SprEcdxNU-DfLBQAbEjzu2yaF6gP2C252eavclWkqng35NhnW22HX4s11LIjodY1mXIcamAxYi7UkSJ9Miv5D8NtQ=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AJVwVWA7J63OyVFah5MIJznsEPxMnOzaj9EzbrfmnwkDunErxXJ2cqgVb7WMQ87sv2rIt6nGOEYJTGtDwXkNxr5rEvmvXbzW9-dbG9tcKVG9YUmMzV0m7W4uiMg9vPiQv6fali=w300-h225-p']",1 star,1
hdr25,"The tourist icon in Tenggarong Kukar... the place is spacious, lots of rides and lots of spots for taking photos with friends and family. Now it's less managed.. entrance fee per person is 15 thousand.. Kumala Island is quite wide so if you walk it takes hours.. you can rent a bicycle to get around the Kumala Island area, bicycle rental costs 35k per hour
The icon at the front of Kumala Island is the lembuswana statue...","Local Guide · 261 reviews · 3,379 photos",2 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90A6mfg9KYFFxMWcU12x-NqlOgCFFiBOkA3GNbiNViWsZK_db_imSEYdsin5MYeXc8ysrCsOTIJ-8EH9SzqHWD4jq45yYWK1wWlFfhUhdukdNxgonOGIcYHhEMY_-GJq5lDqArGL=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CgEsoFBukRrUCMdOB_hQ0GWkRsHNbtJG6ui31Z7dKo5_cN2qGTB3EQmn5_qmt5k4NZthEV1Q3Cr5aRGH2nCDX_a-dUwImNwezxf-Bs1pkfCYdAR1-hbcg4d1gxL5UZZP6s1xWk8g=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90BfkKjl1ofhsx4PCUIkwlB7i84TM8Mir-moSpxzl99e95P1imIjP5ZVAzzNxZXMOtVDfgQs52alYfk1ftQT5MaRBeQGyvLZJGuy-9S9l-CdurJDxaVCtmCgbifjxwHsR9iGtVrc=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Dc1lsbEaeh3fcnWA7eQ7TC5Liv8OQxe9rdFyd8iOOjOm360EOHBwNawJLIeZJAGJy0NwVji1cv-ZQZLtuN75RWWloAYKNDD62qY2kVCinsqcG0QChnIOXjihf_iCx_00BmoJKKHw=w300-h225-p']",5 stars,5
Dewi Annisa Mamaraffiyya,"I hope that in the future it will be better like in the past, sir (the late Syaukani) because I can't forget the beauty of Kumala Island when I was a teenager. This is a children's activity at the peak of the theme of getting to know Kumala Island more closely. Hopefully all facilities on Kumala Island can be maximized in the future.","Local Guide · 95 reviews · 1,531 photos",5 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CTDg--L1sjm5KO-dJ4fvY7Bm20Yt0v7Ir0vJ8XXAYrNTGQMDJ1fdJR3dj6RnkTfcR_QH2VvhwvCkqpjOOjtHjMTZbvWclXxXcT8yMJRqsnAl37vk6yM1chzuQQD5fzqUtgpLU=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DYW6fx6SsR53SNRGTScsqVkxqJsfDNeT9dGDhMvhw-cj0_uxB3HpRqArviJOtDaHltZwDZgz1B9aRApt5fsP9Yw-6ui9aW4zSdAN1IXkxtFMPxAt-qgNOQIxBdd3uhZlU2yO0_=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B75VdAuZrL3eJuQ5YfCZOhluJNyfQROaF7kL05s8P7OECsavZgAz9178WlO1cSvT3i0rSsRD_KmpnPRJ6gVFULTCJ8OMvGIYEi10PJWsvNmXggShAzIaTa516dbAgMfFR53nhq=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90D0wJgWhe0kOnybR0IM6rvNMfFwviiemcNC4x0-bkZO0RnOjQgt5qT0Nn0_sMyW107GzsscpQpsITez5jYFpmYSt1dXIp93Aq7R0hNIuXAcKZgw4kJKx6-LMklRqewGfDwUZUVB=w300-h225-p']",4 stars,4
